id,carat,color,depth,table,x,y,z,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,price
35604,2.02,,62.3,55.0,8.1,8.06,5.03,0,0,1,0,0,0,0,0,1,0,0,0,0,10577
35629,2.01,,63.6,59.0,7.96,8.01,5.08,0,1,0,0,0,0,0,1,0,0,0,0,0,12257
35637,2.21,,60.1,60.0,8.47,8.53,5.11,0,0,1,0,0,0,0,0,1,0,0,0,0,15948
35641,2.01,,62.8,59.0,8.02,8.07,5.05,0,0,0,0,1,0,0,0,0,1,0,0,0,17877
35654,2.01,,59.9,65.0,8.19,8.14,4.89,0,1,0,0,0,0,0,0,0,0,1,0,0,15729
35656,2.5,,60.7,55.0,8.8,8.66,5.3,0,0,1,0,0,0,0,0,1,0,0,0,0,15990
35726,2.19,,62.0,56.0,8.36,8.48,5.22,0,0,1,0,0,0,0,0,1,0,0,0,0,17433
35735,2.01,,62.7,58.0,8.02,7.97,5.01,0,0,0,1,0,0,0,0,1,0,0,0,0,10558
35736,2.01,,62.0,56.0,8.01,7.87,4.92,0,0,0,1,0,0,0,0,1,0,0,0,0,12338
35744,2.01,,64.1,62.0,7.85,7.94,5.06,0,1,0,0,0,0,0,1,0,0,0,0,0,13464
35768,2.01,,58.9,59.0,8.26,8.22,4.85,0,0,0,1,0,0,0,1,0,0,0,0,0,13755
35873,2.01,,67.5,55.0,7.7,7.79,5.23,1,0,0,0,0,0,0,0,0,0,1,0,0,17917
35882,2.02,,61.7,57.0,8.05,8.12,4.99,0,0,1,0,0,0,0,0,1,0,0,0,0,13109
35901,2.03,,59.8,56.0,8.21,8.3,4.94,0,0,0,0,1,0,0,0,1,0,0,0,0,15811
35933,2.01,,62.9,56.0,8.06,8.03,5.06,0,0,1,0,0,0,0,0,1,0,0,0,0,13574
36013,2.01,,62.6,59.0,8.02,7.88,4.98,0,0,0,1,0,0,0,0,0,0,1,0,0,13599
36024,2.25,,62.4,61.0,8.29,8.35,5.19,0,1,0,0,0,0,0,1,0,0,0,0,0,15287
36026,2.51,,64.7,57.0,8.44,8.5,5.48,1,0,0,0,0,0,0,0,1,0,0,0,0,18308
36029,2.13,,60.7,60.0,8.27,8.37,5.05,0,0,0,1,0,0,0,0,1,0,0,0,0,16778
36068,2.02,,64.5,57.0,8.0,7.95,5.14,1,0,0,0,0,0,0,0,0,0,1,0,0,18565
36091,2.17,,55.6,62.0,8.75,8.69,4.8,1,0,0,0,0,1,0,0,0,0,0,0,0,6817
36103,2.05,,56.9,58.0,8.46,8.3,4.77,0,1,0,0,0,1,0,0,0,0,0,0,0,7026
36122,2.02,,61.6,56.0,8.17,8.12,5.02,0,0,1,0,0,0,0,0,0,0,1,0,0,18050
36131,2.01,,60.1,57.0,8.24,8.2,4.94,0,0,1,0,0,0,0,0,1,0,0,0,0,15562
36139,2.0,,62.3,55.0,8.03,8.06,5.01,0,0,1,0,0,0,0,0,0,0,1,0,0,13263
36148,2.02,,57.9,63.0,8.13,8.21,4.73,0,1,0,0,0,0,0,0,0,1,0,0,0,17533
36186,2.03,,62.9,57.0,8.06,8.02,5.06,0,0,1,0,0,0,0,1,0,0,0,0,0,15291
36188,2.01,,62.5,56.0,8.0,7.96,4.99,0,0,1,0,0,0,0,0,0,1,0,0,0,17523
36192,2.0,,63.6,57.0,7.9,7.99,5.05,0,0,0,0,1,0,0,1,0,0,0,0,0,14057
36231,2.01,,59.9,65.0,8.07,8.0,4.81,0,1,0,0,0,0,0,0,1,0,0,0,0,16776
36240,2.01,,63.5,60.0,7.86,7.94,5.02,0,1,0,0,0,0,0,0,1,0,0,0,0,12985
36249,2.02,,61.1,58.0,8.04,8.1,4.93,0,0,0,1,0,0,0,0,0,0,1,0,0,12832
36323,2.09,,62.5,60.0,8.14,8.06,5.06,0,0,0,0,1,0,0,0,1,0,0,0,0,16210
36340,2.0,,58.0,62.0,8.17,8.25,4.76,0,1,0,0,0,0,0,0,0,0,1,0,0,13542
36348,2.08,,63.4,59.0,8.06,8.0,5.09,0,0,0,0,1,0,0,0,1,0,0,0,0,13206
36349,2.11,,61.8,56.2,8.2,8.23,5.07,0,0,1,0,0,0,0,0,0,1,0,0,0,15766
36361,2.04,,61.7,57.0,8.1,8.13,5.01,0,0,0,0,1,0,0,0,1,0,0,0,0,11276
36417,2.0,,60.6,62.0,8.19,7.84,4.86,0,0,0,1,0,0,0,0,1,0,0,0,0,11198
36510,2.09,,60.8,59.0,8.28,8.24,5.02,0,0,0,1,0,0,0,1,0,0,0,0,0,15339
36514,2.18,,62.0,60.0,8.25,8.33,5.14,0,0,0,0,1,1,0,0,0,0,0,0,0,10340
36535,2.04,,59.0,57.0,8.32,8.37,4.92,0,0,1,0,0,0,0,1,0,0,0,0,0,18663
36554,2.02,,62.7,56.9,8.03,8.07,5.05,0,0,1,0,0,0,0,0,1,0,0,0,0,11314
36584,2.17,,60.7,57.0,8.38,8.42,5.1,0,0,1,0,0,0,0,1,0,0,0,0,0,17747
36643,2.01,,62.2,61.0,7.94,8.01,4.96,0,1,0,0,0,0,0,1,0,0,0,0,0,15371
36649,2.13,,59.2,58.0,8.35,8.41,4.96,0,1,0,0,0,0,0,0,1,0,0,0,0,16062
36689,2.01,,60.0,61.0,8.13,8.08,4.86,0,0,0,1,0,0,0,0,1,0,0,0,0,13400
36734,2.24,,60.9,58.0,8.46,8.41,5.14,0,0,0,1,0,0,0,0,0,1,0,0,0,11970
36840,2.01,,59.6,58.0,8.18,8.23,4.89,0,0,0,0,1,0,0,0,0,0,1,0,0,16383
36923,2.01,,61.1,59.0,8.07,8.04,4.92,0,0,0,1,0,0,0,0,0,0,1,0,0,13228
36944,2.03,,59.4,59.0,8.31,8.22,4.91,0,0,0,1,0,1,0,0,0,0,0,0,0,7421
36954,2.0,,59.8,68.0,8.13,7.95,4.81,1,0,0,0,0,0,0,0,1,0,0,0,0,12610
37020,2.04,,61.0,61.0,8.14,8.08,4.95,0,0,0,1,0,0,0,0,0,0,1,0,0,16768
37073,2.29,,61.8,59.0,8.44,8.51,5.24,0,0,0,0,1,0,0,1,0,0,0,0,0,18068
37083,2.0,,58.8,65.0,8.1,8.03,4.74,0,1,0,0,0,0,0,0,0,1,0,0,0,15851
37103,2.02,,59.0,59.0,8.34,8.27,4.9,0,0,0,1,0,0,0,0,0,0,1,0,0,17893
37129,2.07,,67.7,56.0,7.76,7.73,5.25,1,0,0,0,0,1,0,0,0,0,0,0,0,6503
37189,2.02,,59.8,60.0,8.21,8.16,4.9,0,0,1,0,0,0,0,1,0,0,0,0,0,12713
37190,2.24,,62.5,59.0,8.36,8.28,5.2,0,0,0,1,0,0,0,0,1,0,0,0,0,16097
37214,2.01,,62.8,59.0,7.98,8.01,5.02,0,1,0,0,0,0,0,1,0,0,0,0,0,14968
37235,2.05,,60.2,59.0,8.28,8.33,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,18784
37236,2.03,,62.7,57.0,8.02,8.05,5.04,0,0,1,0,0,0,0,0,0,0,1,0,0,16792
37237,2.02,,63.0,60.0,7.85,7.79,4.93,0,0,0,1,0,0,0,1,0,0,0,0,0,13453
37240,2.09,,57.2,64.0,8.51,8.46,4.85,0,1,0,0,0,0,0,0,0,0,1,0,0,11576
37281,2.01,,64.0,51.0,8.08,8.01,5.15,0,1,0,0,0,0,0,0,1,0,0,0,0,15888
37301,2.0,,62.6,57.0,8.08,8.01,5.04,0,0,1,0,0,0,0,1,0,0,0,0,0,16650
37349,2.22,,59.2,59.0,8.54,8.46,5.03,0,0,0,1,0,0,0,0,1,0,0,0,0,13553
37355,2.03,,60.5,62.0,8.22,8.17,4.96,0,0,0,1,0,0,0,0,0,0,1,0,0,16483
37421,2.03,,63.8,63.0,7.89,7.84,5.02,0,1,0,0,0,0,0,0,1,0,0,0,0,9651
37429,2.01,,60.7,56.0,8.08,8.17,4.93,0,0,0,0,1,0,0,0,0,0,1,0,0,18561
37456,2.52,,63.2,58.0,8.65,8.61,5.45,0,0,0,0,1,0,0,0,1,0,0,0,0,17689
37461,2.03,,62.6,55.0,8.06,8.11,5.06,0,0,1,0,0,0,0,1,0,0,0,0,0,14548
37503,2.01,,65.3,56.0,7.95,7.86,5.16,1,0,0,0,0,0,0,0,1,0,0,0,0,10772
37591,2.2,,63.3,58.0,8.25,8.22,5.21,0,0,0,0,1,0,0,0,0,0,1,0,0,16239
37593,2.03,,62.4,59.0,7.98,8.04,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,18120
37655,2.01,,62.8,58.0,7.99,7.9,4.99,0,0,0,1,0,0,0,0,0,0,1,0,0,13342
37661,2.08,,63.8,58.0,8.02,8.1,5.14,0,1,0,0,0,0,0,0,1,0,0,0,0,13956
37669,2.22,,58.7,60.0,8.51,8.57,5.01,0,0,0,0,1,0,0,1,0,0,0,0,0,13782
37686,2.19,,60.8,60.0,8.34,8.38,5.08,0,0,0,1,0,0,0,0,1,0,0,0,0,15032
37721,2.07,,61.2,57.0,8.12,8.23,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,14857
37782,2.0,,66.5,56.0,7.75,7.7,5.14,1,0,0,0,0,0,0,0,1,0,0,0,0,14208
37785,2.07,,62.7,58.0,8.14,8.09,5.09,0,0,0,1,0,0,0,1,0,0,0,0,0,13993
37788,2.01,,58.9,60.0,8.24,8.2,4.84,0,0,0,1,0,0,0,0,1,0,0,0,0,17179
37798,2.14,,61.9,57.0,8.34,8.28,5.14,0,0,1,0,0,0,0,0,1,0,0,0,0,12400
37800,2.13,,62.1,55.0,8.23,8.29,5.13,0,0,1,0,0,0,0,0,0,0,1,0,0,15258
37813,2.63,,62.1,57.0,8.83,8.88,5.5,0,0,1,0,0,0,0,0,1,0,0,0,0,16914
37845,2.14,,61.5,59.0,8.25,8.3,5.11,0,0,0,1,0,0,0,0,1,0,0,0,0,13205
37852,2.0,,62.9,56.0,7.94,8.0,5.01,0,0,0,0,1,0,0,0,1,0,0,0,0,16064
37859,2.22,,62.9,59.0,8.2,8.24,5.17,0,0,0,0,1,0,0,0,1,0,0,0,0,15047
37864,3.22,,62.6,55.0,9.49,9.42,5.92,0,0,1,0,0,1,0,0,0,0,0,0,0,12545
37870,2.06,,62.7,58.0,8.12,8.09,5.08,0,0,0,1,0,0,0,0,1,0,0,0,0,17650
37882,2.0,,63.1,56.0,7.98,7.84,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,9435
37891,2.0,,63.0,58.0,8.04,7.99,5.05,0,0,0,1,0,0,0,0,0,1,0,0,0,9296
37906,2.01,,62.5,56.0,7.96,8.0,4.99,0,1,0,0,0,0,0,0,0,1,0,0,0,17365
37937,2.13,,62.6,58.0,8.21,8.18,5.13,0,0,0,1,0,0,0,0,1,0,0,0,0,13148
37941,2.11,,60.3,61.0,8.29,8.22,4.98,0,0,1,0,0,0,0,0,0,0,1,0,0,16512
37974,2.24,,62.1,53.6,8.38,8.41,5.21,0,0,1,0,0,0,0,0,1,0,0,0,0,15730
37989,2.53,,62.6,57.0,8.77,8.67,5.46,0,0,0,1,0,0,0,0,1,0,0,0,0,16934
38035,2.01,,60.2,58.0,8.06,8.03,4.84,0,0,0,1,0,0,0,1,0,0,0,0,0,14502
38081,2.19,,62.4,61.0,8.23,8.31,5.16,0,0,0,0,1,0,0,0,1,0,0,0,0,18067
38157,2.05,,62.0,58.0,8.13,8.08,5.02,0,0,0,1,0,0,0,0,1,0,0,0,0,9850
38183,2.03,,62.0,57.0,8.1,8.05,5.01,0,0,1,0,0,0,0,1,0,0,0,0,0,14637
38189,2.01,,62.3,59.0,8.01,7.97,4.98,0,0,0,1,0,0,0,0,1,0,0,0,0,12182
38225,2.04,,61.2,56.0,8.19,8.25,5.03,0,0,1,0,0,0,0,0,1,0,0,0,0,15874
38234,2.63,,62.3,61.0,8.76,8.81,5.47,0,0,0,0,1,1,0,0,0,0,0,0,0,10437
38257,2.01,,60.1,60.0,8.25,8.18,4.94,0,0,0,1,0,0,0,0,1,0,0,0,0,17403
38258,2.02,,62.5,54.0,8.07,8.1,5.05,0,0,1,0,0,0,0,1,0,0,0,0,0,17245
38309,2.01,,61.4,56.0,8.19,8.13,5.01,0,0,0,1,0,0,0,1,0,0,0,0,0,18295
38350,2.0,,63.6,60.0,7.95,8.03,5.08,0,1,0,0,0,0,0,0,0,0,1,0,0,16291
38362,2.01,,62.4,61.0,8.01,7.99,4.99,0,0,0,1,0,0,0,1,0,0,0,0,0,15707
38376,2.01,,61.8,59.0,8.15,8.07,5.01,0,0,0,1,0,0,0,0,1,0,0,0,0,17235
38380,2.06,,58.7,61.0,8.33,8.31,4.88,0,0,0,1,0,1,0,0,0,0,0,0,0,9967
38393,2.46,,62.3,57.0,8.66,8.57,5.37,0,0,1,0,0,0,0,0,1,0,0,0,0,16466
38450,2.02,,62.6,59.0,8.03,7.97,5.01,0,0,0,1,0,0,0,0,1,0,0,0,0,13850
38468,2.03,,61.8,56.0,8.1,8.15,5.02,0,0,1,0,0,0,0,0,1,0,0,0,0,15143
38474,2.15,,62.9,57.0,8.25,8.2,5.18,0,0,0,1,0,1,0,0,0,0,0,0,0,6357
38486,2.12,,62.6,59.0,8.18,8.12,5.1,0,0,0,1,0,0,0,0,1,0,0,0,0,18164
38495,2.02,,62.7,59.0,8.04,7.98,5.02,0,0,0,0,1,0,0,0,1,0,0,0,0,15666
38604,2.14,,62.2,57.0,8.22,8.19,5.1,0,0,1,0,0,0,0,0,0,0,1,0,0,13844
38632,2.01,,61.5,60.0,8.09,8.01,4.95,0,0,0,0,1,0,0,1,0,0,0,0,0,17003
38662,2.02,,62.2,57.0,8.06,8.11,5.03,0,0,1,0,0,0,0,1,0,0,0,0,0,13132
38670,2.14,,59.3,59.0,8.43,8.39,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,15559
38737,2.48,,60.1,58.0,8.83,8.76,5.29,0,0,0,1,0,0,0,0,0,0,1,0,0,16820
38738,2.06,,63.3,54.0,8.09,8.14,5.13,0,0,1,0,0,0,0,0,1,0,0,0,0,14505
38763,2.0,,63.3,56.0,8.03,7.98,5.07,0,0,0,0,1,0,0,0,0,0,1,0,0,16694
38792,2.16,,61.9,54.0,8.29,8.33,5.14,0,0,1,0,0,0,0,0,1,0,0,0,0,15124
38865,2.11,,62.0,60.0,8.19,8.24,5.09,0,0,0,1,0,0,0,0,1,0,0,0,0,11663
38901,2.25,,62.4,56.0,8.4,8.37,5.23,0,0,1,0,0,0,0,1,0,0,0,0,0,14348
38929,2.03,,62.1,57.0,8.06,8.12,5.02,0,0,1,0,0,0,0,0,1,0,0,0,0,12716
38933,2.31,,62.9,58.0,8.34,8.43,5.27,0,0,0,0,1,0,0,0,1,0,0,0,0,17062
38978,2.01,,61.1,59.0,8.04,8.07,4.92,0,0,0,0,1,0,0,0,0,0,1,0,0,13109
38979,2.48,,62.3,57.0,8.64,8.58,5.36,0,0,1,0,0,0,0,0,1,0,0,0,0,12883
39003,2.01,,62.7,60.0,7.94,8.03,5.01,0,0,0,0,1,0,0,0,1,0,0,0,0,14768
39016,2.36,,62.2,55.0,8.51,8.56,5.3,0,0,1,0,0,0,0,0,1,0,0,0,0,17569
39051,2.06,,60.1,58.0,8.32,8.26,4.98,0,0,0,1,0,0,0,0,1,0,0,0,0,14982
39089,2.07,,62.1,59.0,8.15,8.2,5.08,0,0,0,0,1,0,0,1,0,0,0,0,0,17893
39095,2.0,,61.8,56.0,8.11,8.04,4.99,0,0,0,1,0,0,0,0,0,0,1,0,0,17716
39174,2.01,,61.0,57.0,8.09,8.14,4.95,0,0,0,0,1,0,0,0,1,0,0,0,0,11110
39179,2.0,,65.5,58.0,7.82,7.73,5.09,1,0,0,0,0,0,0,1,0,0,0,0,0,11935
39182,2.02,,60.8,60.0,8.07,8.15,4.93,0,0,0,0,1,0,0,0,1,0,0,0,0,14498
39207,2.22,,61.2,63.0,8.33,8.23,5.07,0,0,0,0,1,0,0,0,1,0,0,0,0,10662
39212,2.31,,58.8,58.0,8.7,8.64,5.1,0,0,0,1,0,0,0,0,1,0,0,0,0,17000
39222,2.01,,66.7,56.0,7.75,7.65,5.14,0,0,1,0,0,0,0,0,0,0,1,0,0,15729
39298,2.01,,62.6,58.0,8.03,7.94,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,15395
39337,2.22,,57.8,58.0,8.58,8.54,4.95,0,1,0,0,0,0,0,1,0,0,0,0,0,17151
39373,2.2,,66.3,56.0,8.05,8.0,5.32,1,0,0,0,0,1,0,0,0,0,0,0,0,7934
39407,2.3,,60.6,59.0,8.4,8.37,5.08,0,0,0,1,0,0,0,0,1,0,0,0,0,14042
39438,2.09,,60.0,60.0,8.32,8.37,5.01,0,0,0,1,0,0,0,0,1,0,0,0,0,13092
39446,2.01,,63.2,58.0,7.93,7.98,5.03,0,1,0,0,0,0,0,1,0,0,0,0,0,15919
39457,2.54,,62.7,56.0,8.75,8.67,5.46,0,0,1,0,0,0,0,0,1,0,0,0,0,17339
39516,2.06,,58.4,55.0,8.42,8.35,4.9,0,0,0,1,0,0,0,0,0,1,0,0,0,15393
39584,2.12,,60.7,55.0,8.28,8.36,5.05,0,0,0,0,1,0,0,1,0,0,0,0,0,18118
39608,2.01,,59.5,59.0,8.24,8.15,4.88,0,0,0,1,0,0,0,0,1,0,0,0,0,15841
39636,2.0,,66.0,56.0,7.79,7.72,5.12,1,0,0,0,0,0,0,0,0,1,0,0,0,14199
39663,2.01,,62.3,58.0,8.06,8.02,5.01,0,0,1,0,0,0,0,1,0,0,0,0,0,14540
39671,2.05,,61.7,54.9,8.16,8.24,5.05,0,0,1,0,0,0,0,0,0,0,1,0,0,14111
39673,2.01,,60.5,61.0,8.09,8.14,4.91,0,0,0,0,1,0,0,0,1,0,0,0,0,16140
39684,2.02,,62.0,56.0,8.06,8.13,5.02,0,0,1,0,0,0,0,0,0,0,1,0,0,12832
39692,2.19,,61.6,58.0,8.35,8.3,5.13,0,0,0,1,0,0,0,1,0,0,0,0,0,17016
39716,2.0,,61.7,55.0,8.11,8.07,4.99,0,0,1,0,0,0,0,1,0,0,0,0,0,13675
39739,2.06,,62.0,57.0,8.11,8.17,5.05,0,0,0,0,1,0,0,1,0,0,0,0,0,11764
39750,2.01,,60.8,61.0,8.14,8.07,4.93,0,0,0,1,0,0,0,0,1,0,0,0,0,12260
39752,2.01,,58.4,59.0,8.26,8.24,4.82,0,0,0,1,0,0,0,0,1,0,0,0,0,13610
39766,2.42,,58.5,59.0,8.85,8.82,5.17,0,0,0,1,0,0,0,0,1,0,0,0,0,16198
39808,2.32,,61.2,58.0,8.57,8.52,5.23,0,0,0,1,0,0,0,1,0,0,0,0,0,18026
39810,2.02,,59.7,56.0,8.18,8.13,4.87,0,0,0,1,0,0,0,0,1,0,0,0,0,9728
39868,2.04,,61.8,60.0,8.11,8.21,5.04,0,0,0,0,1,0,0,0,0,1,0,0,0,18127
39879,2.01,,57.6,63.0,8.23,8.25,4.75,0,1,0,0,0,0,0,0,0,1,0,0,0,18340
39918,2.14,,62.3,59.0,8.24,8.26,5.14,0,0,0,0,1,0,0,1,0,0,0,0,0,14556
39991,2.04,,58.8,60.0,8.42,8.32,4.92,0,0,0,1,0,0,0,1,0,0,0,0,0,14775
40000,2.17,,62.2,59.0,8.28,8.34,5.17,0,0,0,1,0,0,0,0,1,0,0,0,0,16472
40002,2.01,,61.5,60.0,8.12,8.01,4.96,0,0,0,1,0,0,0,1,0,0,0,0,0,16499
40003,2.01,,62.9,62.0,7.98,8.02,5.03,0,0,0,0,1,0,0,0,0,1,0,0,0,16914
40017,2.01,,60.3,60.0,8.07,8.18,4.9,0,1,0,0,0,0,0,1,0,0,0,0,0,18625
40053,2.33,,63.9,60.0,8.37,8.3,5.32,0,1,0,0,0,0,0,0,1,0,0,0,0,13242
40055,2.0,,59.7,61.0,8.15,8.2,4.88,0,0,0,0,1,0,0,0,1,0,0,0,0,15312
40068,2.01,,61.8,61.0,8.06,7.97,4.95,0,0,0,1,0,0,0,0,0,0,1,0,0,12541
40098,2.04,,63.4,55.0,8.07,8.04,5.11,0,0,0,0,1,0,0,0,1,0,0,0,0,9482
40109,2.18,,61.9,60.0,8.24,8.29,5.12,0,0,0,1,0,0,0,0,1,0,0,0,0,17841
40111,2.01,,58.1,63.0,8.3,8.19,4.79,0,0,0,0,1,1,0,0,0,0,0,0,0,6592
40122,2.01,,60.9,60.0,8.0,8.15,4.92,0,0,0,0,1,0,0,0,1,0,0,0,0,13488
40129,2.07,,61.5,59.0,8.16,8.2,5.03,0,0,0,1,0,0,0,0,0,0,1,0,0,13675
40155,2.01,,55.9,64.0,8.48,8.39,4.71,1,0,0,0,0,1,0,0,0,0,0,0,0,5696
40225,2.25,,64.9,58.0,8.15,8.12,5.28,1,0,0,0,0,1,0,0,0,0,0,0,0,7069
40274,2.02,,60.1,60.0,8.21,8.29,4.96,0,0,0,0,1,0,0,1,0,0,0,0,0,17658
40276,2.02,,61.7,57.0,8.14,8.08,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,17882
40290,2.18,,59.1,60.0,8.49,8.45,5.01,0,0,0,1,0,0,0,0,1,0,0,0,0,17473
40326,2.06,,59.3,61.0,8.44,8.36,4.98,0,0,0,1,0,0,0,1,0,0,0,0,0,13317
