carat,depth,table,x,y,z,cut_0,cut_1,cut_2,cut_3,cut_4,color_1,color_2,color_3,color_4,color_5,color_6,color_7,clarity_0,clarity_1,clarity_2,clarity_3,clarity_4,clarity_5,clarity_6,clarity_7,price
1.23,62.1,55.0,6.91,6.84,4.27,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7336
0.56,58.8,59.0,5.45,5.36,3.18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1882
1.01,61.5,55.0,6.45,6.49,3.98,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4504
1.2,62.6,56.0,6.73,6.78,4.23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8334
0.41,62.3,56.0,4.74,4.79,2.97,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,735
1.27,61.0,54.0,7.0,7.02,4.28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10656
0.71,63.0,54.0,5.73,5.69,3.6,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2235
0.8,59.4,58.0,6.07,6.09,3.61,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2927
0.35,61.8,55.0,4.55,4.57,2.82,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,715
0.52,63.6,59.0,5.09,5.13,3.25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1664
1.21,62.1,60.0,6.81,6.87,4.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6299
1.22,62.2,54.0,6.83,6.87,4.26,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11870
1.71,64.9,57.0,7.51,7.41,4.84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8714
0.71,59.1,61.0,5.84,5.8,3.44,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2863
1.2,58.2,59.0,6.98,6.9,4.04,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5268
1.21,65.0,58.0,6.65,6.59,4.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2396
1.51,63.1,60.0,7.3,7.24,4.59,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13811
1.42,60.1,61.0,7.32,7.42,4.43,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8019
0.3,62.0,59.0,4.27,4.31,2.66,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,658
0.71,62.2,57.0,5.69,5.73,3.55,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3073
1.0,61.8,59.0,6.38,6.41,3.95,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6600
0.5,63.1,58.0,5.09,5.05,3.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1181
0.41,59.7,60.0,4.85,4.83,2.89,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1148
0.7,61.4,57.0,5.73,5.7,3.51,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2383
0.52,62.3,55.0,5.16,5.12,3.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2012
1.2,63.7,52.0,6.72,6.68,4.27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6344
0.44,60.3,57.0,4.92,4.96,2.98,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1207
0.8,60.5,57.0,6.02,6.07,3.66,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3420
0.7,60.1,58.0,5.73,5.79,3.46,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2959
0.3,62.8,57.0,4.31,4.29,2.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,911
0.51,61.7,55.0,5.13,5.15,3.17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1435
0.32,62.7,54.0,4.38,4.36,2.74,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,972
0.33,63.1,57.0,4.4,4.38,2.77,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,854
0.71,60.3,59.0,5.79,5.82,3.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1843
0.3,60.4,58.0,4.31,4.33,2.61,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,605
0.31,62.5,54.0,4.36,4.38,2.73,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,789
1.02,62.5,58.0,6.41,6.46,4.02,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6301
1.03,60.9,61.0,6.54,6.5,3.97,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5087
0.25,61.5,60.0,4.04,4.02,2.48,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,558
0.72,62.5,56.0,5.68,5.71,3.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2079
0.66,61.6,61.0,5.56,5.63,3.43,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2139
0.31,62.4,57.0,4.31,4.34,2.7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,544
0.7,60.6,60.0,5.77,5.69,3.47,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2999
0.33,62.0,54.2,4.42,4.45,2.75,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,660
1.0,59.6,60.0,6.49,6.43,3.85,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5088
0.3,62.5,54.0,4.29,4.32,2.69,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,573
0.3,60.5,62.0,4.37,4.33,2.63,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,506
0.72,63.7,58.0,5.71,5.66,3.62,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2361
0.9,60.7,61.0,6.17,6.19,3.75,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3689
1.31,62.7,61.0,7.03,6.86,4.36,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4743
0.51,59.7,57.0,5.2,5.25,3.12,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1656
0.34,61.9,53.9,4.5,4.53,2.79,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,469
1.28,62.5,61.0,6.89,6.86,4.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6451
0.34,63.3,56.0,4.45,4.46,2.82,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,490
0.71,64.1,56.0,5.63,5.6,3.6,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2547
0.52,63.0,54.0,5.15,5.11,3.23,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1429
1.22,60.5,58.0,6.91,6.97,4.2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7372
0.81,63.8,58.0,5.84,5.89,3.74,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2617
0.57,59.8,60.0,5.4,5.34,3.21,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1906
1.5,60.2,58.0,7.41,7.38,4.45,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13720
1.11,58.8,59.0,6.79,6.74,3.98,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5439
0.4,60.4,58.0,4.75,4.78,2.88,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,753
0.7,62.6,59.0,5.66,5.62,3.53,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3105
0.54,62.3,56.0,5.17,5.2,3.23,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1662
0.9,58.4,55.0,6.34,6.39,3.72,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3269
1.11,62.6,57.0,6.64,6.56,4.13,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5428
0.42,62.4,57.0,4.79,4.83,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,884
1.02,62.0,57.0,6.48,6.43,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5581
1.51,62.2,59.0,7.31,7.36,4.56,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14171
0.81,61.8,55.0,5.96,5.92,3.67,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3624
0.92,62.5,59.0,6.2,6.24,3.89,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3613
0.9,63.2,59.0,6.08,6.14,3.86,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3388
0.9,62.1,59.0,6.14,6.09,3.8,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4234
0.51,62.5,55.0,5.13,5.08,3.19,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1836
1.51,63.2,57.0,7.4,7.28,4.62,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10655
0.4,62.1,53.0,4.75,4.78,2.96,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,629
0.91,63.3,60.0,6.1,6.06,3.85,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3195
1.13,61.3,59.0,6.77,6.67,4.12,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4214
1.01,67.0,57.0,6.11,6.22,4.13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6113
0.33,61.2,58.0,4.45,4.5,2.74,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,666
0.56,61.2,54.0,5.36,5.32,3.27,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1633
0.36,63.6,57.0,4.53,4.49,2.87,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,665
0.3,61.7,58.0,4.28,4.31,2.65,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,862
1.29,62.6,56.0,6.96,6.93,4.35,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6424
0.7,61.7,55.0,5.73,5.75,3.54,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5539
1.52,61.9,57.0,7.33,7.37,4.55,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7356
0.8,62.9,59.0,5.95,5.88,3.72,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4229
0.75,62.1,57.0,5.8,5.82,3.61,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3081
2.09,61.2,57.0,8.27,8.19,5.04,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13933
1.16,62.1,57.0,6.73,6.7,4.17,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8185
0.4,61.5,57.0,4.74,4.76,2.92,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,942
1.13,59.3,59.0,6.79,6.87,4.05,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8709
1.11,61.3,60.0,6.68,6.66,4.09,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4520
0.43,61.5,56.0,4.85,4.9,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,792
1.12,62.4,56.0,6.67,6.63,4.15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4798
0.41,64.3,54.0,4.68,4.72,3.02,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,957
2.55,62.9,58.0,8.7,8.59,5.44,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14351
1.0,62.5,54.0,6.33,6.3,3.95,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6154
0.71,62.2,54.0,5.71,5.75,3.56,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2557
1.0,61.1,57.0,6.43,6.48,3.95,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4466
1.02,58.9,59.0,6.52,6.65,3.88,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7253
1.01,62.8,57.0,6.37,6.41,4.01,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5499
0.57,59.3,58.0,5.4,5.46,3.22,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1218
0.71,63.3,58.0,5.65,5.69,3.59,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2055
0.76,63.7,54.0,5.76,5.85,3.7,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2789
1.24,60.0,59.0,6.99,7.04,4.21,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5231
0.55,62.1,56.0,5.2,5.26,3.25,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1319
2.01,63.5,60.0,7.98,7.89,5.04,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15038
0.5,63.2,58.0,5.08,5.04,3.2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1106
0.73,58.2,59.0,5.99,5.91,3.46,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1905
1.57,62.3,54.0,7.5,7.49,4.67,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8363
1.04,62.7,57.0,6.42,6.46,4.04,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5577
0.5,61.6,60.0,5.1,5.13,3.15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1838
1.36,61.3,57.0,7.13,7.23,4.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15247
0.5,58.9,61.0,5.16,5.19,3.05,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1436
0.33,61.9,55.0,4.44,4.42,2.74,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1114
1.01,63.3,57.0,6.39,6.35,4.03,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6097
2.14,58.4,58.0,8.52,8.5,4.97,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10306
1.53,61.4,58.0,7.35,7.44,4.54,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12981
0.58,60.1,55.0,5.44,5.4,3.26,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1830
0.36,60.2,58.0,4.6,4.63,2.78,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,576
1.02,57.9,61.0,6.75,6.68,3.89,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3770
2.0,64.2,61.0,7.72,7.69,4.95,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11988
1.03,60.9,57.0,6.5,6.58,3.98,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4101
0.41,61.8,56.0,4.78,4.8,2.96,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,863
0.51,63.0,53.0,5.1,5.13,3.22,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1220
1.5,60.1,60.0,7.42,7.35,4.44,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9450
0.32,63.9,58.0,4.31,4.33,2.76,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,477
0.3,61.7,53.8,4.31,4.34,2.67,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,779
1.0,59.2,60.0,6.53,6.48,3.58,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7056
1.02,62.6,56.0,6.35,6.5,4.02,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9498
0.7,66.4,53.0,5.51,5.49,3.65,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2516
0.32,62.1,58.0,4.34,4.39,2.71,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,645
1.01,61.8,59.0,6.46,6.42,3.98,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8319
1.28,61.4,58.0,7.0,6.92,4.27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8458
0.34,63.5,56.0,4.44,4.48,2.83,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,447
0.4,61.5,56.0,4.79,4.74,2.93,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1238
1.51,62.5,59.0,7.29,7.34,4.57,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8770
0.31,63.4,59.0,4.29,4.32,2.73,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,544
1.17,62.5,57.0,6.79,6.75,4.23,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5751
0.31,62.3,60.0,4.32,4.35,2.7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,625
1.02,57.2,54.0,6.66,6.62,3.8,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5198
1.2,62.5,56.0,6.77,6.74,4.22,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5634
1.87,62.9,58.0,7.79,7.83,4.91,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14308
0.42,63.1,57.0,4.76,4.78,3.01,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,700
0.87,62.5,57.0,6.13,6.06,3.81,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2923
2.0,64.2,59.0,7.93,7.84,5.06,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,17902
1.5,64.0,58.0,7.21,7.23,4.62,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11194
0.24,62.5,54.0,3.95,3.98,2.48,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,442
1.0,61.3,58.0,6.42,6.37,3.92,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9660
0.53,60.7,57.0,5.27,5.3,3.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1743
0.8,62.1,56.0,5.93,5.98,3.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4043
0.78,61.7,55.0,5.92,6.0,3.68,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3601
1.63,61.9,60.0,7.51,7.55,4.66,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9199
0.72,62.0,58.0,5.77,5.74,3.57,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1879
1.1,63.0,59.0,6.5,6.47,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3696
0.54,61.2,57.0,5.21,5.25,3.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1723
1.06,60.1,59.0,6.58,6.67,3.98,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4516
0.7,61.5,56.0,5.71,5.73,3.52,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2298
0.43,61.9,56.0,4.88,4.85,3.01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1048
0.5,63.7,57.0,5.01,4.94,3.17,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1235
0.71,63.1,56.0,5.73,5.68,3.6,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2743
1.01,60.8,57.0,6.58,6.54,3.99,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5386
0.7,61.9,58.0,5.64,5.67,3.5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1666
0.36,61.3,60.0,4.54,4.59,2.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,789
1.64,61.9,58.0,7.58,7.54,4.68,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9224
2.53,61.5,53.0,8.78,8.74,5.39,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15993
0.7,61.3,57.0,5.71,5.74,3.51,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2839
1.04,61.6,61.0,6.47,6.45,3.98,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2870
0.28,62.3,54.0,4.21,4.23,2.63,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,453
1.5,60.5,63.0,7.27,7.32,4.41,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7177
1.2,58.2,59.0,7.04,6.95,4.07,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7795
1.08,61.6,56.0,6.63,6.59,4.07,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5000
0.7,62.3,55.0,5.64,5.7,3.53,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2513
0.32,60.6,59.0,4.42,4.46,2.69,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,421
0.55,61.3,57.0,5.25,5.28,3.23,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1809
0.55,60.7,56.0,5.31,5.34,3.23,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2259
0.31,60.4,58.0,4.42,4.39,2.66,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,593
0.5,62.0,58.0,5.09,5.07,3.15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1676
1.0,67.0,53.0,6.19,6.13,4.13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3136
0.4,59.7,62.0,4.75,4.8,2.85,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1120
0.81,62.3,56.0,5.95,5.89,3.69,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3266
0.31,61.4,58.0,4.39,4.34,2.68,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,732
1.52,61.1,57.0,7.39,7.45,4.53,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12840
1.01,62.8,59.0,6.34,6.37,3.99,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6499
0.31,62.0,56.1,4.31,4.33,2.68,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,468
2.21,61.1,58.0,8.39,8.34,5.11,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,13983
0.9,61.3,59.0,6.19,6.24,3.81,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4155
0.7,60.9,59.0,5.7,5.76,3.49,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1603
1.02,62.1,54.0,6.54,6.51,4.05,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8847
2.03,62.2,54.0,8.11,8.15,5.06,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14239
1.5,60.7,60.0,7.35,7.4,4.48,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10931
0.39,60.8,56.0,4.76,4.78,2.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,805
1.02,60.4,60.0,6.49,6.53,3.93,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4162
0.36,61.7,59.0,4.52,4.56,2.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,859
1.01,62.4,56.0,6.42,6.37,3.99,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4242
0.42,61.0,55.8,4.83,4.86,2.96,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,712
0.71,60.1,68.0,5.8,5.72,3.46,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2327
1.0,60.7,58.0,6.45,6.36,3.89,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6899
2.01,62.1,60.0,7.88,8.0,4.93,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12683
0.7,64.2,60.0,5.64,5.58,3.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2415
1.23,62.0,57.0,6.83,6.87,4.25,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9863
1.21,63.4,62.0,6.84,6.69,4.31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3964
1.2,62.5,57.0,6.81,6.73,4.23,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6814
1.5,59.7,60.0,7.46,7.62,4.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10551
1.02,60.8,58.0,6.5,6.46,3.94,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4718
0.3,62.1,58.0,4.25,4.29,2.65,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,742
